,gid,nom_dept,nom_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,validite,validation,ESRI_OID,mois,annee,X,Y
458,135,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232243,6,2018,3.331085522,46.56183202
459,69,HAUTE-SAVOIE,Chamonix-Mont-Blanc,Aiguille du Midi,FR33233,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232575,9,2018,6.887278731,45.8785777
460,79,LOIRE,Colombier,PILAT,FR29436,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231579,1,2018,4.601752409,45.33845261
461,82,SAVOIE,Barby,BARBY,FR33103,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231911,4,2018,5.978894098,45.57113432
462,135,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231433,12,2017,3.331085522,46.56183202
463,50,ALLIER,Vichy,Vichy,FR07059,urban,Fond,Ozone,7,71.1,ug.m-3,mensuel,1,1,232026,4,2018,3.425688159,46.130459
464,38,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Ozone,7,64.9,ug.m-3,mensuel,1,1,232103,5,2018,3.113828888,45.79729717
465,77,SAVOIE,Val-Cenis,TERMIGNON,FR33414,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232690,9,2018,6.849738455,45.26176636
466,120,ISERE,CorrenÃ§on-en-Vercors,Parc du vercors,FR15112,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231439,12,2017,5.519031132,45.02382781
467,9,ISERE,Lans-en-Vercors,Lans-en-Vercors,FR15051,rural-regional,Fond,Ozone,7,57.8,ug.m-3,mensuel,1,1,232767,10,2018,5.584557513,45.09853924
468,124,RHONE,Loire-sur-RhÃ´ne,LES ORLETS,FR20039,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232097,5,2018,4.805002835,45.54864428
469,36,PUY-DE-DOME,Clermont-Ferrand,Jardin Lecoq,FR07009,urban,Fond,Ozone,7,40.7,ug.m-3,mensuel,1,1,231416,12,2017,3.087501101,45.77219697
470,102,PUY-DE-DOME,Gerzat,Gerzat,FR07006,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232080,5,2018,3.142914792,45.82382861
471,96,DROME,Dieulefit,DrÃ´me Rurale Sud,FR36005,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232744,10,2018,5.08986928,44.52070715
472,64,ARDECHE,Annonay,ANNONAY,FR36025,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232713,10,2018,4.725826577,45.24276067
473,7,ISERE,Crolles,Gresivaudan Periurb,FR15048,suburban,Fond,Ozone,7,16.9,ug.m-3,mensuel,1,1,231410,12,2017,5.882207635,45.2797309
474,30,HAUTE-SAVOIE,Passy,PASSY,FR33220,suburban,Fond,Ozone,7,75.2,ug.m-3,mensuel,1,1,231980,4,2018,6.713642902,45.9235436
475,53,ALLIER,MontluÃ§on,MontluÃ§on,FR07058,urban,Fond,Ozone,7,55.9,ug.m-3,mensuel,1,1,232644,9,2018,2.593946169,46.34070576
476,89,ISERE,Le Versoud,Versoud,FR15007,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231485,12,2017,5.850340053,45.21711641
477,134,ISERE,Sablons,Sablons,FR27101,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232813,10,2018,4.777505278,45.32301032
478,130,RHONE,Saint-Priest,ST PRIEST,FR20036,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232149,5,2018,4.913105816,45.69944163
479,96,PUY-DE-DOME,Saint-AnthÃ¨me,PrabourÃ©,FR07163,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232126,5,2018,3.869138559,45.56626255
480,111,PUY-DE-DOME,Mont-Dore,Puy de Sancy,FR07162,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232667,9,2018,2.812967352,45.53236713
481,29,HAUTE-SAVOIE,Passy,PASSY,FR33220,suburban,Fond,Ozone,7,33.9,ug.m-3,mensuel,1,1,232790,10,2018,6.713642902,45.9235436
482,17,ISERE,Sablons,Sablons,FR27005,suburban,Fond,Ozone,7,38,ug.m-3,mensuel,1,1,231462,12,2017,4.770701965,45.32185724
483,134,ISERE,Sablons,Sablons,FR27101,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232003,4,2018,4.777505278,45.32301032
484,113,PUY-DE-DOME,Mont-Dore,Puy de Sancy,FR07162,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231857,3,2018,2.812967352,45.53236713
485,69,CANTAL,Aurillac,Aurillac Aerodrome,FR07014,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232853,11,2018,2.420191688,44.89837594
486,14,ISERE,Sablons,Sablons,FR27005,suburban,Fond,Ozone,7,74.6,ug.m-3,mensuel,1,1,232272,6,2018,4.770701965,45.32185724
487,132,LOIRE,Saint-Ã‰tienne,COUBERTIN,FR29421,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231525,1,2018,4.389781793,45.46673742
488,9,AIN,Miribel,COTIERE AIN,FR20047,suburban,Fond,Ozone,7,67.4,ug.m-3,mensuel,1,1,232604,9,2018,4.953959787,45.82322611
489,88,DROME,La Chapelle-en-Vercors,Vercors Sud,FR36008,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231619,1,2018,5.415570579,44.97108255
490,55,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Ozone,7,80.1,ug.m-3,mensuel,1,1,232498,8,2018,4.429667882,45.48181688
491,71,LOIRE,Boisset-Saint-Priest,LOIRE RURAL,FR29432,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231963,4,2018,4.104441991,45.51277501
492,129,RHONE,Saint-Priest,ST PRIEST,FR20036,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232959,11,2018,4.913105816,45.69944163
493,28,SAVOIE,Albertville,Albertville,FR33121,urban,Fond,Ozone,7,32.2,ug.m-3,mensuel,1,1,231631,2,2018,6.389725896,45.67503862
494,62,RHONE,Villefranche-sur-SaÃ´ne,VILLEFRANCHE Village,FR20061,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232166,5,2018,4.719285546,45.98637779
495,76,PUY-DE-DOME,Riom,Riom PÃ©riurbaine,FR07061,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231725,2,2018,3.122172052,45.89670283
496,61,PUY-DE-DOME,Clermont-Ferrand,Gravanches,FR07002, suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231811,3,2018,3.143279556,45.79564274
497,47,ALLIER,Moulins,Moulins Centre,FR07057,urban,Fond,Ozone,7,73.8,ug.m-3,mensuel,1,1,231974,4,2018,3.340642347,46.56198407
498,91,PUY-DE-DOME,Besse-et-Saint-Anastaise,Besse et St Anastais,FR07023,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232318,7,2018,2.930354886,45.51034967
499,135,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233053,12,2018,3.331085522,46.56183202
500,32,DROME,Valence,Valence Urb. Centre,FR36002,urban,Fond,Ozone,7,29.9,ug.m-3,mensuel,1,1,231479,12,2017,4.893674494,44.93318986
501,1,ISERE,Champ-sur-Drac,Champ sur Drac,FR15013,suburban,Fond,Ozone,7,54.7,ug.m-3,mensuel,1,1,232057,5,2018,5.728650031,45.07951817
502,14,ISERE,Les Roches-de-Condrieu,ROCHES DE CONDRIEU,FR27003,suburban,Industrielle,Ozone,7,52.2,ug.m-3,mensuel,1,1,232807,10,2018,4.766521159,45.45450301
503,24,SAVOIE,Albertville,Albertville,FR33121,urban,Fond,Ozone,7,92.8,ug.m-3,mensuel,1,1,232306,7,2018,6.389725896,45.67503862
504,112,RHONE,Neuville-sur-SaÃ´ne,NEUVILLE,FR20044,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232650,9,2018,4.838894431,45.87803176
505,81,CANTAL,Aurillac,Aurillac Mairie,FR07017,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231370,12,2017,2.445163135,44.93136713
506,86,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232120,5,2018,3.081883877,45.77625339
507,45,PUY-DE-DOME,Clermont-Ferrand,Beaulieu,FR07051,suburban,Industrielle,Ozone,7,56.8,ug.m-3,mensuel,1,1,232452,8,2018,3.15499665,45.76897272
508,93,PUY-DE-DOME,Besse-et-Saint-Anastaise,Besse et St Anastais,FR07023,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232993,12,2018,2.930354886,45.51034967
509,38,DROME,Saint-Nazaire-le-DÃ©sert,DrÃ´me Rurale Sud-SND,FR36021,rural-remote,Fond,Ozone,7,50.2,ug.m-3,mensuel,1,1,231665,2,2018,5.278976936,44.56946865
510,121,ISERE,Faramans,PLAINE DE BIEVRE,FR27006,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232661,9,2018,5.17412782,45.39779885
511,121,ISERE,Faramans,PLAINE DE BIEVRE,FR27006,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232796,10,2018,5.17412782,45.39779885
512,65,ISERE,Charavines,Charavines,FR15001,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232464,8,2018,5.517795361,45.42763049
513,125,SAVOIE,Saint-Pierre-d'Entremont,Chartreuse,FR15111,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233005,12,2018,5.867231392,45.41554226
514,70,HAUTE-SAVOIE,Chamonix-Mont-Blanc,Aiguille du Midi,FR33233,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231765,3,2018,6.887278731,45.8785777
515,99,ARDECHE,Grospierres,ArdÃ¨che Rurale Sud,FR36010,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231771,3,2018,4.289260094,44.39971608
516,102,HAUTE-LOIRE,Vals-prÃ¨s-le-Puy,Vals pres le Puy,FR07018,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232020,4,2018,3.876001104,45.02996753
517,48,ALLIER,Moulins,Moulins Centre,FR07057,urban,Fond,Ozone,7,70.2,ug.m-3,mensuel,1,1,232109,5,2018,3.340642347,46.56198407
518,119,PUY-DE-DOME,Issoire,Issoire Associations,FR07038,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232358,7,2018,3.248278199,45.54449495
519,128,ARDECHE,Gluiras,Monts DArdÃ¨che,FR36016,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232512,8,2018,4.530499531,44.84756168
520,36,DROME,Valence,Valence Urb. Centre,FR36002,urban,Fond,Ozone,7,21.5,ug.m-3,mensuel,1,1,233099,12,2018,4.893674494,44.93318986
521,110,ISERE,Grenoble,Villeneuve,FR15008,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232707,9,2018,5.736395372,45.16140417
522,70,ISERE,Fontaine,Fontaine Les Balmes,FR15017,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232750,10,2018,5.686968799,45.19044442
523,22,SAVOIE,Saint-Jean-de-Maurienne,SAINT JEAN,FR33111,urban,Fond,Ozone,7,86.6,ug.m-3,mensuel,1,1,232412,7,2018,6.349723082,45.27471893
524,123,RHONE,Loire-sur-RhÃ´ne,LES ORLETS,FR20039,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231422,12,2017,4.805002835,45.54864428
525,113,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231379,12,2017,5.918616424,45.59668502
526,15,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Ozone,7,24.1,ug.m-3,mensuel,1,1,233045,12,2018,4.853725888,45.75799123
527,80,RHONE,Pusignan,SAINT EXUPERY,FR20048,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231871,3,2018,5.070377771,45.75485265
528,64,PUY-DE-DOME,Issoire,Issoire Centre,FR07019,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232899,11,2018,3.249302584,45.54431259
529,90,ARDECHE,Aubenas,Aubenas_belvedere,FR36022,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232312,7,2018,4.384983021,44.62229272
530,118,DROME,Lus-la-Croix-Haute,Haut Buech,FR36018,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231817,3,2018,5.711124733,44.67293269
531,21,DROME,Portes-lÃ¨s-Valence,Valence PÃ©riurb. Sud,FR36001,suburban,Fond,Ozone,7,85.1,ug.m-3,mensuel,1,1,232558,8,2018,4.876290874,44.87026236
532,107,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231473,12,2017,5.75310114,45.18279644
533,60,RHONE,Yzeron,COTEAUX_DU_LYONNAIS,FR20204,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232063,5,2018,4.598848721,45.7234334
534,88,RHONE,Villeurbanne,CROIX LUIZET,FR20020,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232066,5,2018,4.894029845,45.77641745
535,67,HAUTE-SAVOIE,Gaillard,GAILLARD,FR33212,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231671,2,2018,6.214856591,46.19369277
536,39,ALLIER,Busset,Busset,FR07020,rural-regional,Fond,Ozone,7,83.7,ug.m-3,mensuel,1,1,231917,4,2018,3.51513695,46.06029909
537,93,PUY-DE-DOME,Clermont-Ferrand,Centre Ville,FR07003,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232458,8,2018,3.083334107,45.77364091
538,18,ISERE,Bourgoin-Jallieu,Bourgoin-Jallieu,FR27007,urban,Fond,Ozone,7,32.4,ug.m-3,mensuel,1,1,231376,12,2017,5.270867533,45.60820782
539,24,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Ozone,7,24.6,ug.m-3,mensuel,1,1,232999,12,2018,5.918616424,45.59668502
540,69,RHONE,Lyon,GARIBALDI,FR20003,urban,Trafic,Ozone,7,,ug.m-3,mensuel,0,0,232212,6,2018,4.850295216,45.7681358
541,104,RHONE,Genas,GENAS,FR20045,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232753,10,2018,4.980295626,45.73169921
542,13,RHONE,Villefranche-sur-SaÃ´ne,Villefranche Centre ,FR20077,urban,Fond,Ozone,7,48.2,ug.m-3,mensuel,1,1,232704,9,2018,4.715564903,45.9901271
543,133,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232017,4,2018,6.484725919,46.37448041
544,26,HAUTE-SAVOIE,Annemasse,ANNEMASSE,FR33211,urban,Fond,Ozone,7,14.3,ug.m-3,mensuel,1,1,232847,11,2018,6.240562703,46.19584661
545,95,DROME,MontsÃ©gur-sur-Lauzon,Drome Provencale Sud,FR36017,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233013,12,2018,4.854004913,44.35194759
546,123,ISERE,Faramans,PLAINE DE BIEVRE,FR27006,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231851,3,2018,5.17412782,45.39779885
547,5,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Ozone,7,77.8,ug.m-3,mensuel,1,1,232349,7,2018,4.829800054,45.73532325
548,113,RHONE,Neuville-sur-SaÃ´ne,NEUVILLE,FR20044,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232515,8,2018,4.838894431,45.87803176
549,109,HAUTE-SAVOIE,Magland,Magland,FR33374,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232776,10,2018,6.62033725,46.02031943
550,42,PUY-DE-DOME,Riom,Riom,FR07032,urban,Fond,Ozone,7,76.2,ug.m-3,mensuel,1,1,231994,4,2018,3.115060625,45.89418891
551,63,DROME,Pierrelatte,Pierrelatte,FR36027,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232658,9,2018,4.696927446,44.36843787
552,117,DROME,Lus-la-Croix-Haute,Haut Buech,FR36018,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232492,8,2018,5.711124733,44.67293269
553,26,SAVOIE,Albertville,Albertville,FR33121,urban,Fond,Ozone,7,24.3,ug.m-3,mensuel,1,1,231496,1,2018,6.389725896,45.67503862
554,131,ALLIER,MontluÃ§on,Montlucon Chateau,FR07013,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231565,1,2018,2.605002568,46.34002422
555,47,CANTAL,Aurillac,Aurillac-Lagarde,FR07052,urban,Fond,Ozone,7,51.3,ug.m-3,mensuel,1,1,231639,2,2018,2.441079984,44.92009195
556,68,HAUTE-SAVOIE,Chamonix-Mont-Blanc,Aiguille du Midi,FR33233,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231900,4,2018,6.887278731,45.8785777
557,88,DROME,La Chapelle-en-Vercors,Vercors Sud,FR36008,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232564,8,2018,5.415570579,44.97108255
558,3,HAUTES-ALPES,Le MonÃªtier-les-Bains,Le Casset2,FR15031,rural-remote,Fond,Ozone,7,96.6,ug.m-3,mensuel,1,1,232229,6,2018,6.469396446,44.99699034
559,37,RHONE,DiÃ¨me,HAUT BEAUJOLAIS,FR20049,rural-nearcity,Fond,Ozone,7,40.3,ug.m-3,mensuel,1,1,232896,11,2018,4.465714093,45.96139254
560,41,PUY-DE-DOME,Orcines,Sommet du Puy de Dom,FR07015,rural-nearcity,Fond,Ozone,7,91.2,ug.m-3,mensuel,1,1,231874,3,2018,2.964587835,45.77213529
561,82,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232255,6,2018,3.081883877,45.77625339
562,50,ALLIER,Moulins,Moulins Centre,FR07057,urban,Fond,Ozone,7,30.9,ug.m-3,mensuel,1,1,232919,11,2018,3.340642347,46.56198407
563,115,HAUTE-LOIRE,Fay-sur-Lignon,Fay-sur-Lignon,FR07055,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232206,6,2018,4.226088816,44.9844301
564,118,ISERE,Semons,Chamrousse,FR15100,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231923,4,2018,5.193900436,45.43002255
565,124,SAVOIE,Saint-Pierre-d'Entremont,Chartreuse,FR15111,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232870,11,2018,5.867231392,45.41554226
566,78,CANTAL,Aurillac,Aurillac Mairie,FR07017,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232180,6,2018,2.445163135,44.93136713
567,45,PUY-DE-DOME,Riom,Riom,FR07032,urban,Fond,Ozone,7,32.6,ug.m-3,mensuel,1,1,232939,11,2018,3.115060625,45.89418891
568,118,DROME,Lus-la-Croix-Haute,Haut Buech,FR36018,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231682,2,2018,5.711124733,44.67293269
569,57,ISERE,Champagnier,Champagnier,FR15012,suburban,Industrielle,Ozone,7,,ug.m-3,mensuel,0,0,231516,1,2018,5.726999066,45.10928942
570,90,ISERE,Le Versoud,Versoud,FR15007,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233105,12,2018,5.850340053,45.21711641
571,23,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Ozone,7,42.2,ug.m-3,mensuel,1,1,231688,2,2018,4.429667882,45.48181688
572,33,SAVOIE,Albertville,Albertville,FR33121,urban,Fond,Ozone,7,69.5,ug.m-3,mensuel,1,1,232441,8,2018,6.389725896,45.67503862
573,42,CANTAL,Rageade,Rageade,FR07031,rural-regional,Fond,Ozone,7,69.7,ug.m-3,mensuel,1,1,231588,1,2018,3.277361408,45.10473936
574,51,PUY-DE-DOME,Royat,Royat PÃ©riurbaine,FR07060,suburban,Fond,Ozone,7,79.3,ug.m-3,mensuel,1,1,232541,8,2018,3.046111478,45.76411707
575,120,PUY-DE-DOME,Issoire,Issoire Associations,FR07038,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233033,12,2018,3.248278199,45.54449495
576,126,HAUTE-LOIRE,Sembadel,Sembadel,FR07029,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233088,12,2018,3.687918366,45.27476825
577,3,HAUTES-ALPES,Le MonÃªtier-les-Bains,Le Casset2,FR15031,rural-remote,Fond,Ozone,7,89.5,ug.m-3,mensuel,1,1,233039,12,2018,6.469396446,44.99699034
578,134,ISERE,Sablons,Sablons,FR27101,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233082,12,2018,4.777505278,45.32301032
579,7,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Ozone,7,30.7,ug.m-3,mensuel,1,1,231539,1,2018,4.829800054,45.73532325
580,51,PUY-DE-DOME,Royat,Royat PÃ©riurbaine,FR07060,suburban,Fond,Ozone,7,52.4,ug.m-3,mensuel,1,1,231731,2,2018,3.046111478,45.76411707
581,39,CANTAL,Rageade,Rageade,FR07031,rural-regional,Fond,Ozone,7,97,ug.m-3,mensuel,1,1,232398,7,2018,3.277361408,45.10473936
582,108,PUY-DE-DOME,Clermont-Ferrand,Delille,FR07008,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232472,8,2018,3.094580472,45.78092601
583,101,PUY-DE-DOME,Gerzat,Gerzat,FR07006,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232890,11,2018,3.142914792,45.82382861
584,50,HAUTE-LOIRE,Fay-sur-Lignon,Pays du Mezenc,FR07056,rural-regional,Fond,Ozone,7,64.8,ug.m-3,mensuel,1,1,233062,12,2018,4.226011601,44.98380061
585,106,RHONE,Genas,GENAS,FR20045,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231808,3,2018,4.980295626,45.73169921
586,43,ALLIER,Paray-le-FrÃ©sil,Paray le Fresil,FR07022,rural-regional,Fond,Ozone,7,51.5,ug.m-3,mensuel,1,1,231708,2,2018,3.600672472,46.65267164
587,78,SAVOIE,Val-Cenis,TERMIGNON,FR33414,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231880,3,2018,6.849738455,45.26176636
588,39,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Ozone,7,30.1,ug.m-3,mensuel,1,1,232913,11,2018,3.113828888,45.79729717
589,133,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232962,11,2018,6.484725919,46.37448041
590,59,ARDECHE,Lachamp-RaphaÃ«l,Montagne ArdÃ©choise,FR36009,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232372,7,2018,4.289722689,44.81082092
591,118,ISERE,CorrenÃ§on-en-Vercors,Parc du vercors,FR15112,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232249,6,2018,5.519031132,45.02382781
592,52,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232298,6,2018,4.863904251,45.53975628
593,100,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231757,2,2018,4.875409555,45.52596386
594,6,RHONE,Ternay,TERNAY,FR20037,suburban,Fond,Ozone,7,87.1,ug.m-3,mensuel,1,1,232421,7,2018,4.802195719,45.60192128
595,10,AIN,Miribel,COTIERE AIN,FR20047,suburban,Fond,Ozone,7,42.5,ug.m-3,mensuel,1,1,231659,2,2018,4.953959787,45.82322611
596,111,HAUTE-SAVOIE,Magland,Magland,FR33374,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231831,3,2018,6.62033725,46.02031943
597,51,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy-Causans,FR07054,urban,Fond,Ozone,7,48.3,ug.m-3,mensuel,1,1,232770,10,2018,3.88700062,45.0389749
598,51,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Ozone,7,19,ug.m-3,mensuel,1,1,231608,1,2018,5.75310114,45.18279644
599,107,LOIRE,Firminy,FIRMINY,FR29425,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233019,12,2018,4.281682417,45.38796299
600,32,SAVOIE,ChambÃ©ry,PASTEUR,FR33101,urban,Fond,Ozone,7,68,ug.m-3,mensuel,1,1,232521,8,2018,5.928435518,45.56462103
601,40,CANTAL,Rageade,Rageade,FR07031,rural-regional,Fond,Ozone,7,69.2,ug.m-3,mensuel,1,1,231453,12,2017,3.277361408,45.10473936
602,121,PUY-DE-DOME,Royat,Royat,FR07001,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232000,4,2018,3.047192677,45.76465692
603,43,PUY-DE-DOME,Riom,Riom,FR07032,urban,Fond,Ozone,7,72.5,ug.m-3,mensuel,1,1,232129,5,2018,3.115060625,45.89418891
604,91,ARDECHE,Aubenas,Aubenas_belvedere,FR36022,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231502,1,2018,4.384983021,44.62229272
605,116,DROME,Lus-la-Croix-Haute,Haut Buech,FR36018,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232627,9,2018,5.711124733,44.67293269
606,11,RHONE,DiÃ¨me,HAUT BEAUJOLAIS,FR20049,rural-nearcity,Fond,Ozone,7,87.6,ug.m-3,mensuel,1,1,231951,4,2018,4.465714093,45.96139254
607,126,HAUTE-LOIRE,Sembadel,Sembadel,FR07029,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232143,5,2018,3.687918366,45.27476825
608,102,SAVOIE,Val-Cenis,PLAN DU LAC,FR33411,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232392,7,2018,6.830272859,45.33996429
609,30,HAUTE-SAVOIE,Annemasse,ANNEMASSE,FR33211,urban,Fond,Ozone,7,24.8,ug.m-3,mensuel,1,1,232982,12,2018,6.240562703,46.19584661
610,117,HAUTE-LOIRE,Fay-sur-Lignon,Fay-sur-Lignon,FR07055,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231396,12,2017,4.226088816,44.9844301
611,89,ISERE,Le Versoud,Versoud,FR15007,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232970,11,2018,5.850340053,45.21711641
612,122,ISERE,Faramans,PLAINE DE BIEVRE,FR27006,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231986,4,2018,5.17412782,45.39779885
613,20,ISERE,Lieudieu,Plateau de Bonnevaux,FR27010,rural-regional,Fond,Ozone,7,43.9,ug.m-3,mensuel,1,1,233068,12,2018,5.181077552,45.46090006
614,117,ISERE,Semons,Chamrousse,FR15100,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232733,10,2018,5.193900436,45.43002255
615,83,SAVOIE,Barby,BARBY,FR33103,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232721,10,2018,5.978894098,45.57113432
616,135,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232378,7,2018,3.331085522,46.56183202
