,gid,nom_dept,nom_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,validite,validation,ESRI_OID,mois,annee,X,Y
1053,25,LOIRE,Saint-Ã‰tienne,SAINT ETIENNE SUD,FR29424,urban,Fond,Dioxyde d'azote,8,19.7,ug.m-3,mensuel,1,1,273386,3,2018,4.395419639,45.4201064
1054,19,LOIRE,Saint-Ã‰tienne,ST ETIENNE BD URBAIN ,FR29441,urban,Trafic,Dioxyde d'azote,8,21.5,ug.m-3,mensuel,1,1,274173,8,2018,4.388763482,45.44801752
1055,127,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274720,12,2018,4.845899116,45.66390304
1056,17,RHONE,Lyon 7e Arrondissement,LYON TRAFIC JAURES,FR20070,urban,Trafic,Dioxyde d'azote,8,36.8,ug.m-3,mensuel,1,1,273509,4,2018,4.84438932,45.7496774
1057,70,RHONE,La MulatiÃ¨re,A7 SUD LYONNAIS,FR20013,suburban,Trafic,Dioxyde d'azote,8,56.3,ug.m-3,mensuel,1,1,274050,8,2018,4.818102302,45.72029023
1058,94,RHONE,Lyon,ETATS UNIS,FR20016,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272845,12,2017,4.859768259,45.73870604
1059,70,HAUTE-SAVOIE,Annecy,NOVEL,FR33202,urban,Fond,Dioxyde d'azote,8,22.9,ug.m-3,mensuel,1,1,273363,3,2018,6.135649748,45.9170744
1060,54,PUY-DE-DOME,Clermont-Ferrand,Site autoroutier A71,FR07042,urban,Trafic,Dioxyde d'azote,8,28.2,ug.m-3,mensuel,1,1,273858,6,2018,3.143004889,45.78402676
1061,116,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274691,12,2018,5.224747544,46.21224601
1062,5,ISERE,Vif,Grenoble PeriurbSud,FR15045,suburban,Fond,Dioxyde d'azote,8,4.6,ug.m-3,mensuel,1,1,273956,7,2018,5.676696129,45.05780535
1063,75,RHONE,Lyon,PUITS GAILLOT,FR20001,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274620,11,2018,4.836389594,45.76719208
1064,109,RHONE,Lyon,VAISE MARIETTON,FR20008,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274027,7,2018,4.803604967,45.77690841
1065,15,RHONE,Villeurbanne,Lyon PÃ©riphÃ©rique,FR20069,urban,Trafic,Dioxyde d'azote,8,75.5,ug.m-3,mensuel,1,1,273194,2,2018,4.898570079,45.77480986
1066,50,PUY-DE-DOME,Riom,Riom,FR07032,urban,Fond,Dioxyde d'azote,8,18.2,ug.m-3,mensuel,1,1,273217,2,2018,3.115060625,45.89418891
1067,69,ISERE,Roussillon,ROUSSILLON,FR27002,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274004,7,2018,4.805142184,45.36778213
1068,28,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Dioxyde d'azote,8,14.9,ug.m-3,mensuel,1,1,273340,3,2018,4.429667882,45.48181688
1069,92,LOIRE,Saint-Ã‰tienne,COUBERTIN,FR29421,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273463,4,2018,4.389781793,45.46673742
1070,150,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273881,6,2018,4.863904251,45.53975628
1071,32,SAVOIE,ChambÃ©ry,ChambÃ©ry Trafic,FR33105,urban,Trafic,Dioxyde d'azote,8,41.4,ug.m-3,mensuel,1,1,274545,11,2018,5.932988974,45.56945829
1072,96,RHONE,Neuville-sur-SaÃ´ne,NEUVILLE,FR20044,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274766,12,2018,4.838894431,45.87803176
1073,106,PUY-DE-DOME,Clermont-Ferrand,Clermont La Pardieu,FR07035,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272991,1,2018,3.134885151,45.76359562
1074,39,HAUTE-SAVOIE,Gaillard,GAILLARD,FR33212,urban,Fond,Dioxyde d'azote,8,20.3,ug.m-3,mensuel,1,1,274568,11,2018,6.214856591,46.19369277
1075,45,DROME,Portes-lÃ¨s-Valence,Valence PÃ©riurb. Sud,FR36001,suburban,Fond,Dioxyde d'azote,8,16.2,ug.m-3,mensuel,1,1,274497,10,2018,4.876290874,44.87026236
1076,126,ISERE,Sablons,Sablons,FR27101,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274319,9,2018,4.777505278,45.32301032
1077,109,RHONE,Lyon,VAISE MARIETTON,FR20008,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274651,11,2018,4.803604967,45.77690841
1078,9,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Dioxyde d'azote,8,31.9,ug.m-3,mensuel,1,1,273323,3,2018,4.829800054,45.73532325
1079,76,AIN,TrÃ©voux,VILLEFRANCHE PERIURB,FR20068,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273572,4,2018,4.796107228,45.93627613
1080,42,HAUTE-SAVOIE,Saint-Germain-sur-RhÃ´ne,St Germain/RhÃ´ne,FR33302,rural-nearcity,Fond,Dioxyde d'azote,8,10.3,ug.m-3,mensuel,1,1,273240,2,2018,5.820837783,46.07223918
1081,36,HAUTE-SAVOIE,Gaillard,GAILLARD,FR33212,urban,Fond,Dioxyde d'azote,8,10.9,ug.m-3,mensuel,1,1,273632,5,2018,6.214856591,46.19369277
1082,121,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Centre,FR07012,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273810,6,2018,3.883006849,45.04503959
1083,103,PUY-DE-DOME,Clermont-Ferrand,Clermont La Pardieu,FR07035,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273927,7,2018,3.134885151,45.76359562
1084,78,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274806,12,2018,6.484725919,46.37448041
1085,27,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Dioxyde d'azote,8,9.6,ug.m-3,mensuel,1,1,273964,7,2018,4.429667882,45.48181688
1086,87,RHONE,Lyon,ST JUST,FR20004,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272931,12,2017,4.820334655,45.75529247
1087,9,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Dioxyde d'azote,8,40.7,ug.m-3,mensuel,1,1,274259,9,2018,4.829800054,45.73532325
1088,127,PUY-DE-DOME,Issoire,Issoire Ecole Centre,FR07045,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273025,1,2018,3.247652276,45.54494657
1089,42,HAUTE-SAVOIE,Chamonix-Mont-Blanc,BOSSONS,FR33232,urban,Trafic,Dioxyde d'azote,8,54.2,ug.m-3,mensuel,1,1,273286,3,2018,6.845874462,45.90713191
1090,129,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273369,3,2018,3.081883877,45.77625339
1091,90,PUY-DE-DOME,AubiÃ¨re,Landais,FR07005,suburban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274119,8,2018,3.111945993,45.76389086
1092,36,SAVOIE,Albertville,Albertville,FR33121,urban,Fond,Dioxyde d'azote,8,24.6,ug.m-3,mensuel,1,1,274365,10,2018,6.389725896,45.67503862
1093,97,ALLIER,MontluÃ§on,Montlucon Chateau,FR07013,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274451,10,2018,2.605002568,46.34002422
1094,52,ALLIER,Paray-le-FrÃ©sil,Paray le Fresil,FR07022,rural-regional,Fond,Dioxyde d'azote,8,5.3,ug.m-3,mensuel,1,1,274614,11,2018,3.600672472,46.65267164
1095,72,ARDECHE,Aubenas,Aubenas_belvedere,FR36022,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273123,2,2018,4.384983021,44.62229272
1096,16,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Dioxyde d'azote,8,31,ug.m-3,mensuel,1,1,273037,1,2018,4.853725888,45.75799123
1097,147,RHONE,Caluire-et-Cuire,CALUIRE,FR20023,suburban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274697,12,2018,4.848345018,45.80140495
1098,63,AIN,Miribel,COTIERE AIN,FR20047,suburban,Fond,Dioxyde d'azote,8,9.9,ug.m-3,mensuel,1,1,273618,5,2018,4.953959787,45.82322611
1099,43,HAUTE-SAVOIE,Annemasse,ANNEMASSE TRAFIC,FR33213,urban,Trafic,Dioxyde d'azote,8,26.4,ug.m-3,mensuel,1,1,273432,4,2018,6.235543816,46.19085254
1100,47,ALLIER,Paray-le-FrÃ©sil,Paray le Fresil,FR07022,rural-regional,Fond,Dioxyde d'azote,8,2.6,ug.m-3,mensuel,1,1,273678,5,2018,3.600672472,46.65267164
1101,129,PUY-DE-DOME,Clermont-Ferrand,Place de Jaude,FR07030,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274305,9,2018,3.081883877,45.77625339
1102,52,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Dioxyde d'azote,8,22,ug.m-3,mensuel,1,1,274760,12,2018,3.113828888,45.79729717
1103,24,LOIRE,Saint-Ã‰tienne,SAINT ETIENNE SUD,FR29424,urban,Fond,Dioxyde d'azote,8,10.6,ug.m-3,mensuel,1,1,274010,7,2018,4.395419639,45.4201064
1104,91,ISERE,Bourgoin-Jallieu,Bourgoin-Jallieu,FR27007,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272977,1,2018,5.270867533,45.60820782
1105,31,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Dioxyde d'azote,8,6.8,ug.m-3,mensuel,1,1,273764,6,2018,5.918616424,45.59668502
1106,16,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Dioxyde d'azote,8,17.5,ug.m-3,mensuel,1,1,273973,7,2018,4.853725888,45.75799123
1107,49,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Dioxyde d'azote,8,14,ug.m-3,mensuel,1,1,273824,6,2018,3.113828888,45.79729717
1108,118,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274067,8,2018,5.224747544,46.21224601
1109,142,PUY-DE-DOME,Clermont-Ferrand,Gaillard,FR07007,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274411,10,2018,3.082777891,45.78030494
1110,76,ISERE,Salaise-sur-Sanne,SALAISE sur SANNE,FR27001,suburban,Industrielle,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273077,1,2018,4.803705088,45.35537585
1111,156,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274660,11,2018,4.875409555,45.52596386
1112,93,RHONE,Lyon,ETATS UNIS,FR20016,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274405,10,2018,4.859768259,45.73870604
1113,17,RHONE,Villeurbanne,Lyon PÃ©riphÃ©rique,FR20069,urban,Trafic,Dioxyde d'azote,8,64.4,ug.m-3,mensuel,1,1,273818,6,2018,4.898570079,45.77480986
1114,89,PUY-DE-DOME,AubiÃ¨re,Landais,FR07005,suburban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273183,2,2018,3.111945993,45.76389086
1115,61,ALLIER,Villeneuve-sur-Allier,Villeneuve sur Allier,FR07048,suburban,Trafic,Dioxyde d'azote,8,35.8,ug.m-3,mensuel,1,1,274511,10,2018,3.249313913,46.65910627
1116,102,DROME,Bourg-lÃ¨s-Valence,Valence Trafic,FR36003,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273718,5,2018,4.889881256,44.94892516
1117,19,ISERE,Roussillon,ROUSSILLON,FR27002,urban,Fond,Dioxyde d'azote,8,23.9,ug.m-3,mensuel,1,1,273380,3,2018,4.805142184,45.36778213
1118,62,ISERE,Crolles,Gresivaudan Periurb,FR15048,suburban,Fond,Dioxyde d'azote,8,21.4,ug.m-3,mensuel,1,1,273177,2,2018,5.882207635,45.2797309
1119,91,LOIRE,Saint-Ã‰tienne,COUBERTIN,FR29421,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272839,12,2017,4.389781793,45.46673742
1120,156,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273724,5,2018,4.875409555,45.52596386
1121,150,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274505,10,2018,4.863904251,45.53975628
1122,110,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Coiffier,FR07043,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273031,1,2018,3.888801777,45.04283244
1123,79,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273870,6,2018,6.484725919,46.37448041
1124,107,ISERE,Champagnier,Champagnier,FR15012,suburban,Industrielle,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274703,12,2018,5.726999066,45.10928942
1125,77,ARDECHE,Annonay,ANNONAY,FR36025,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273277,3,2018,4.725826577,45.24276067
1126,131,ISERE,Voreppe,Voreppe Volouise,FR15044,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274359,9,2018,5.638513494,45.2817833
1127,6,ISERE,Crolles,Gresivaudan Periurb,FR15048,suburban,Fond,Dioxyde d'azote,8,7.1,ug.m-3,mensuel,1,1,274113,8,2018,5.882207635,45.2797309
1128,24,ISERE,Lieudieu,Plateau de Bonnevaux,FR27010,rural-regional,Fond,Dioxyde d'azote,8,3.2,ug.m-3,mensuel,1,1,273526,4,2018,5.181077552,45.46090006
1129,115,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273131,2,2018,5.224747544,46.21224601
1130,134,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273672,5,2018,3.331085522,46.56183202
1131,118,PUY-DE-DOME,Orcines,Sommet du Puy de Dom,FR07015,rural-nearcity,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274016,7,2018,2.964587835,45.77213529
1132,110,PUY-DE-DOME,Clermont-Ferrand,Delille,FR07008,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274557,11,2018,3.094580472,45.78092601
1133,77,ARDECHE,Annonay,ANNONAY,FR36025,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274213,9,2018,4.725826577,45.24276067
1134,19,RHONE,Lyon 7e Arrondissement,LYON TRAFIC JAURES,FR20070,urban,Trafic,Dioxyde d'azote,8,39.4,ug.m-3,mensuel,1,1,272885,12,2017,4.84438932,45.7496774
1135,68,RHONE,La MulatiÃ¨re,A7 SUD LYONNAIS,FR20013,suburban,Trafic,Dioxyde d'azote,8,62.5,ug.m-3,mensuel,1,1,273426,4,2018,4.818102302,45.72029023
1136,18,RHONE,Villeurbanne,Lyon PÃ©riphÃ©rique,FR20069,urban,Trafic,Dioxyde d'azote,8,61.6,ug.m-3,mensuel,1,1,274754,12,2018,4.898570079,45.77480986
1137,140,PUY-DE-DOME,Clermont-Ferrand,Gaillard,FR07007,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273163,2,2018,3.082777891,45.78030494
1138,98,ALLIER,MontluÃ§on,Montlucon Chateau,FR07013,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273827,6,2018,2.605002568,46.34002422
1139,136,PUY-DE-DOME,AubiÃ¨re,Roussillon,FR07024,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274159,8,2018,3.132000556,45.75171257
1140,58,ALLIER,Villeneuve-sur-Allier,Villeneuve sur Allier,FR07048,suburban,Trafic,Dioxyde d'azote,8,30.5,ug.m-3,mensuel,1,1,274823,12,2018,3.249313913,46.65910627
1141,3,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Dioxyde d'azote,8,24.1,ug.m-3,mensuel,1,1,273400,3,2018,5.75310114,45.18279644
1142,64,ISERE,Grenoble,Grenoble Caserne de Bonne,FR15049,urban,Fond,Dioxyde d'azote,8,23.8,ug.m-3,mensuel,1,1,273329,3,2018,5.725174984,45.18330162
1143,80,ISERE,Salaise-sur-Sanne,SALAISE sur SANNE,FR27001,suburban,Industrielle,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274325,9,2018,4.803705088,45.35537585
1144,25,ISERE,Lieudieu,Plateau de Bonnevaux,FR27010,rural-regional,Fond,Dioxyde d'azote,8,7,ug.m-3,mensuel,1,1,272902,12,2017,5.181077552,45.46090006
1145,13,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Dioxyde d'azote,8,17.1,ug.m-3,mensuel,1,1,273661,5,2018,4.853725888,45.75799123
1146,123,HAUTE-SAVOIE,Annemasse,ANNEMASSE TRAFIC,FR33213,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272808,12,2017,6.235543816,46.19085254
1147,116,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273755,6,2018,5.224747544,46.21224601
1148,152,PUY-DE-DOME,Issoire,Issoire Centre,FR07019,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273804,6,2018,3.249302584,45.54431259
1149,130,HAUTE-SAVOIE,Les Houches,Les Houches Trafic,FR33241,suburban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273970,7,2018,6.763099436,45.91893328
1150,70,ALLIER,Paray-le-FrÃ©sil,Paray le Fresil,FR07022,rural-regional,Fond,Dioxyde d'azote,8,3.4,ug.m-3,mensuel,1,1,274302,9,2018,3.600672472,46.65267164
1151,143,LOIRE,Firminy,FIRMINY,FR29425,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274253,9,2018,4.281682417,45.38796299
1152,148,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273257,2,2018,4.863904251,45.53975628
1153,96,SAVOIE,ChambÃ©ry,ChambÃ©ry Trafic,FR33105,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273921,7,2018,5.932988974,45.56945829
1154,82,AIN,Miribel,COTIERE AIN,FR20047,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273306,3,2018,4.953959787,45.82322611
1155,25,LOIRE,Roanne,ROANNE,FR29423,urban,Fond,Dioxyde d'azote,8,19.8,ug.m-3,mensuel,1,1,274468,10,2018,4.074653898,46.04106794
1156,43,HAUTE-SAVOIE,Saint-Germain-sur-RhÃ´ne,St Germain/RhÃ´ne,FR33302,rural-nearcity,Fond,Dioxyde d'azote,8,11.2,ug.m-3,mensuel,1,1,274800,12,2018,5.820837783,46.07223918
1157,57,ALLIER,Villeneuve-sur-Allier,Villeneuve sur Allier,FR07048,suburban,Trafic,Dioxyde d'azote,8,36.1,ug.m-3,mensuel,1,1,272951,12,2017,3.249313913,46.65910627
1158,36,HAUTE-SAVOIE,Annecy,NOVEL,FR33202,urban,Fond,Dioxyde d'azote,8,24,ug.m-3,mensuel,1,1,274611,11,2018,6.135649748,45.9170744
1159,100,DROME,Dieulefit,DrÃ´me Rurale Sud,FR36005,rural-regional,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273778,6,2018,5.08986928,44.52070715
1160,141,ISERE,Grenoble,Grenoble Foch,FR15006,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274110,8,2018,5.721383085,45.18078138
1161,25,ISERE,Lieudieu,Plateau de Bonnevaux,FR27010,rural-regional,Fond,Dioxyde d'azote,8,6.5,ug.m-3,mensuel,1,1,274774,12,2018,5.181077552,45.46090006
1162,91,ISERE,Bourgoin-Jallieu,Bourgoin-Jallieu,FR27007,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274537,11,2018,5.270867533,45.60820782
1163,63,RHONE,La MulatiÃ¨re,A7 SUD LYONNAIS,FR20013,suburban,Trafic,Dioxyde d'azote,8,66.6,ug.m-3,mensuel,1,1,273114,2,2018,4.818102302,45.72029023
1164,8,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Dioxyde d'azote,8,20.5,ug.m-3,mensuel,1,1,273947,7,2018,4.829800054,45.73532325
1165,121,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy Centre,FR07012,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273186,2,2018,3.883006849,45.04503959
1166,78,CANTAL,Aurillac,Aurillac Centre,FR07011,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273592,5,2018,2.436778768,44.92313152
1167,81,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274182,8,2018,6.484725919,46.37448041
1168,28,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Dioxyde d'azote,8,22,ug.m-3,mensuel,1,1,274588,11,2018,4.429667882,45.48181688
1169,13,RHONE,Lyon 7e Arrondissement,LYON TRAFIC JAURES,FR20070,urban,Trafic,Dioxyde d'azote,8,24.5,ug.m-3,mensuel,1,1,274133,8,2018,4.84438932,45.7496774
1170,95,RHONE,Lyon,ETATS UNIS,FR20016,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273469,4,2018,4.859768259,45.73870604
1171,98,RHONE,Neuville-sur-SaÃ´ne,NEUVILLE,FR20044,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273518,4,2018,4.838894431,45.87803176
1172,145,RHONE,Caluire-et-Cuire,CALUIRE,FR20023,suburban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273137,2,2018,4.848345018,45.80140495
1173,45,HAUTE-SAVOIE,Saint-Germain-sur-RhÃ´ne,St Germain/RhÃ´ne,FR33302,rural-nearcity,Fond,Dioxyde d'azote,8,12.9,ug.m-3,mensuel,1,1,272928,12,2017,5.820837783,46.07223918
1174,152,PUY-DE-DOME,Issoire,Issoire Centre,FR07019,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273492,4,2018,3.249302584,45.54431259
1175,78,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274494,10,2018,6.484725919,46.37448041
1176,21,ISERE,Sablons,Sablons,FR27005,suburban,Fond,Dioxyde d'azote,8,15.8,ug.m-3,mensuel,1,1,273071,1,2018,4.770701965,45.32185724
1177,130,ISERE,Voreppe,Voreppe Volouise,FR15044,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273735,5,2018,5.638513494,45.2817833
1178,65,LOIRE,Saint-Ã‰tienne,ST ETIENNE BD URBAIN ,FR29441,urban,Trafic,Dioxyde d'azote,8,34.7,ug.m-3,mensuel,1,1,273237,2,2018,4.388763482,45.44801752
1179,34,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Dioxyde d'azote,8,26.8,ug.m-3,mensuel,1,1,272828,12,2017,5.918616424,45.59668502
1180,78,AIN,Miribel,COTIERE AIN,FR20047,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272994,1,2018,4.953959787,45.82322611
1181,142,PUY-DE-DOME,Clermont-Ferrand,Gaillard,FR07007,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272851,12,2017,3.082777891,45.78030494
1182,3,ISERE,Saint-Martin-d'HÃ¨res,St Martin dHeres,FR15038,urban,Fond,Dioxyde d'azote,8,13.1,ug.m-3,mensuel,1,1,273712,5,2018,5.75310114,45.18279644
1183,22,ISERE,Salaise-sur-Sanne,A7 Nord-IsÃ¨re,FR27008,suburban,Trafic,Dioxyde d'azote,8,35.7,ug.m-3,mensuel,1,1,274517,11,2018,4.804822471,45.35319621
1184,23,ISERE,Lieudieu,Plateau de Bonnevaux,FR27010,rural-regional,Fond,Dioxyde d'azote,8,10.5,ug.m-3,mensuel,1,1,273214,2,2018,5.181077552,45.46090006
1185,139,LOIRE,Veauche,VEAUCHE,FR29427,suburban,Industrielle,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,274345,9,2018,4.298550264,45.56581455
1186,17,RHONE,Villefranche-sur-SaÃ´ne,Villefranche Centre ,FR20077,urban,Fond,Dioxyde d'azote,8,18.7,ug.m-3,mensuel,1,1,274351,9,2018,4.715564903,45.9901271
1187,120,HAUTE-SAVOIE,Annemasse,ANNEMASSE TRAFIC,FR33213,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273120,2,2018,6.235543816,46.19085254
1188,1,ISERE,Champ-sur-Drac,Champ sur Drac,FR15013,suburban,Fond,Dioxyde d'azote,8,7.8,ug.m-3,mensuel,1,1,273612,5,2018,5.728650031,45.07951817
1189,31,ISERE,Voiron,Voiron Urbain,FR15018,urban,Fond,Dioxyde d'azote,8,9.5,ug.m-3,mensuel,1,1,274202,8,2018,5.589410897,45.3601406
1190,26,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Dioxyde d'azote,8,13.6,ug.m-3,mensuel,1,1,274276,9,2018,4.429667882,45.48181688
1191,149,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,272945,12,2017,4.863904251,45.53975628
1192,126,RHONE,Feyzin,FEYZIN STADE,FR20029,suburban,Industrielle,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273784,6,2018,4.845899116,45.66390304
1193,20,RHONE,Lyon 7e Arrondissement,LYON TRAFIC JAURES,FR20070,urban,Trafic,Dioxyde d'azote,8,36.1,ug.m-3,mensuel,1,1,274445,10,2018,4.84438932,45.7496774
1194,56,PUY-DE-DOME,Clermont-Ferrand,Site autoroutier A71,FR07042,urban,Trafic,Dioxyde d'azote,8,36.7,ug.m-3,mensuel,1,1,272922,12,2017,3.143004889,45.78402676
1195,56,PUY-DE-DOME,Clermont-Ferrand,Beaulieu,FR07051,suburban,Industrielle,Dioxyde d'azote,8,14.6,ug.m-3,mensuel,1,1,272971,1,2018,3.15499665,45.76897272
1196,102,DROME,Bourg-lÃ¨s-Valence,Valence Trafic,FR36003,urban,Trafic,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273094,1,2018,4.889881256,44.94892516
1197,106,ISERE,Champagnier,Champagnier,FR15012,suburban,Industrielle,Dioxyde d'azote,8,,ug.m-3,mensuel,0,0,273143,2,2018,5.726999066,45.10928942
